image,label
ISIC_0011098,1
ISIC_0011099,0
ISIC_0011100,1
ISIC_0011101,1
ISIC_0011102,1
ISIC_0011104,1
ISIC_0011105,1
ISIC_0011107,1
ISIC_0011109,1
ISIC_0011110,1
ISIC_0011112,0
ISIC_0011114,1
ISIC_0011115,1
ISIC_0011117,1
ISIC_0011118,0
ISIC_0011119,1
ISIC_0011120,1
ISIC_0011121,0
ISIC_0011123,1
ISIC_0011124,1
ISIC_0011125,0
ISIC_0011126,0
ISIC_0011127,1
ISIC_0011128,0
ISIC_0011129,1
ISIC_0011130,0
ISIC_0011131,1
ISIC_0011132,0
ISIC_0011135,0
ISIC_0011136,0
ISIC_0011137,0
ISIC_0011139,0
ISIC_0011140,0
ISIC_0011143,1
ISIC_0011144,1
ISIC_0011145,1
ISIC_0011146,1
ISIC_0011149,1
ISIC_0011150,1
ISIC_0011151,0
ISIC_0011155,1
ISIC_0011156,1
ISIC_0011157,1
ISIC_0011158,0
ISIC_0011159,1
ISIC_0011161,0
ISIC_0011162,1
ISIC_0011163,0
ISIC_0011164,1
ISIC_0011165,1
ISIC_0011166,0
ISIC_0011167,1
ISIC_0011168,1
ISIC_0011169,0
ISIC_0011170,1
ISIC_0011171,1
ISIC_0011173,1
ISIC_0011176,0
ISIC_0011177,1
ISIC_0011199,1
ISIC_0011200,1
ISIC_0011202,1
ISIC_0011203,1
ISIC_0011204,1
ISIC_0011205,1
ISIC_0011207,1
ISIC_0011208,1
ISIC_0011210,0
ISIC_0011211,1
ISIC_0011212,1
ISIC_0011213,1
ISIC_0011214,1
ISIC_0011215,1
ISIC_0011217,1
ISIC_0011218,1
ISIC_0011219,1
ISIC_0011220,1
ISIC_0011223,1
ISIC_0011224,1
ISIC_0011225,1
ISIC_0011227,1
ISIC_0011228,1
ISIC_0011229,1
ISIC_0011230,1
ISIC_0011292,1
ISIC_0011294,1
ISIC_0011295,0
ISIC_0011296,1
ISIC_0011297,1
ISIC_0011298,1
ISIC_0011300,1
ISIC_0011301,1
ISIC_0011303,1
ISIC_0011304,1
ISIC_0011305,0
ISIC_0011306,1
ISIC_0011310,1
ISIC_0011315,0
ISIC_0011317,1
ISIC_0011321,1
ISIC_0011322,1
ISIC_0011323,1
ISIC_0011324,1
ISIC_0011326,1
ISIC_0011327,1
ISIC_0011328,1
ISIC_0011329,0
ISIC_0011330,1
ISIC_0011333,1
ISIC_0011334,0
ISIC_0011336,1
ISIC_0011338,1
ISIC_0011339,1
ISIC_0011341,1
ISIC_0011343,1
ISIC_0011344,0
ISIC_0011345,1
ISIC_0011347,1
ISIC_0011348,0
ISIC_0011349,0
ISIC_0011350,0
ISIC_0011352,1
ISIC_0011353,1
ISIC_0011356,0
ISIC_0011357,1
ISIC_0011358,1
ISIC_0011359,1
ISIC_0011360,1
ISIC_0011361,1
ISIC_0011362,1
ISIC_0011363,1
ISIC_0011366,0
ISIC_0011367,1
ISIC_0011372,1
ISIC_0011373,1
ISIC_0011374,0
ISIC_0011378,1
ISIC_0011382,1
ISIC_0011383,1
ISIC_0011384,1
ISIC_0011385,1
ISIC_0011386,1
ISIC_0011387,0
ISIC_0011390,0
ISIC_0011393,1
ISIC_0011397,1
ISIC_0011398,1
ISIC_0011402,1
ISIC_0012086_downsampled,4
ISIC_0012089_downsampled,1
ISIC_0012090_downsampled,4
ISIC_0012092_downsampled,1
ISIC_0012094_downsampled,1
ISIC_0012095_downsampled,1
ISIC_0012097_downsampled,1
ISIC_0012099_downsampled,0
ISIC_0012102_downsampled,1
ISIC_0012103_downsampled,4
ISIC_0012105_downsampled,1
ISIC_0012107_downsampled,1
ISIC_0012108_downsampled,1
ISIC_0012109_downsampled,1
ISIC_0012116_downsampled,1
ISIC_0012117_downsampled,4
ISIC_0012118_downsampled,1
ISIC_0012126_downsampled,1
ISIC_0012127_downsampled,1
ISIC_0012134_downsampled,4
ISIC_0012135_downsampled,1
ISIC_0012136_downsampled,4
ISIC_0012137_downsampled,0
ISIC_0012141_downsampled,1
ISIC_0012143_downsampled,4
ISIC_0012147_downsampled,1
ISIC_0012148_downsampled,1
ISIC_0012149_downsampled,1
ISIC_0012150_downsampled,1
ISIC_0012151_downsampled,0
ISIC_0012152_downsampled,1
ISIC_0012155_downsampled,4
ISIC_0012156_downsampled,1
ISIC_0012159_downsampled,1
ISIC_0012160_downsampled,1
ISIC_0012164_downsampled,1
ISIC_0012167_downsampled,1
ISIC_0012170_downsampled,4
ISIC_0012172_downsampled,4
ISIC_0012173_downsampled,4
ISIC_0012175_downsampled,1
ISIC_0012177_downsampled,1
ISIC_0012178_downsampled,4
ISIC_0012179_downsampled,1
ISIC_0012182_downsampled,1
ISIC_0012183_downsampled,4
ISIC_0012187_downsampled,1
ISIC_0012191_downsampled,1
ISIC_0012199_downsampled,4
ISIC_0012201_downsampled,1
ISIC_0012203_downsampled,1
ISIC_0012204_downsampled,4
ISIC_0012205_downsampled,1
ISIC_0012206_downsampled,1
ISIC_0012207_downsampled,4
ISIC_0012208_downsampled,0
ISIC_0012209_downsampled,1
ISIC_0012210_downsampled,4
ISIC_0012211_downsampled,1
ISIC_0012212_downsampled,1
ISIC_0012213_downsampled,1
ISIC_0012214_downsampled,4
ISIC_0012215_downsampled,4
ISIC_0012216_downsampled,1
ISIC_0012217_downsampled,4
ISIC_0012221_downsampled,1
ISIC_0012222_downsampled,1
ISIC_0012223_downsampled,4
ISIC_0012224_downsampled,4
ISIC_0012227_downsampled,4
ISIC_0012228_downsampled,1
ISIC_0012230_downsampled,1
ISIC_0012232_downsampled,1
ISIC_0012233_downsampled,1
ISIC_0012235_downsampled,1
ISIC_0012237_downsampled,4
ISIC_0012238_downsampled,4
ISIC_0012240_downsampled,4
ISIC_0012245_downsampled,4
ISIC_0012246_downsampled,1
ISIC_0012248_downsampled,4
ISIC_0012250_downsampled,1
ISIC_0012253_downsampled,1
ISIC_0012254_downsampled,4
ISIC_0012256_downsampled,1
ISIC_0012257_downsampled,1
ISIC_0012258_downsampled,0
ISIC_0012259_downsampled,1
ISIC_0012260_downsampled,1
ISIC_0012261_downsampled,1
ISIC_0012263_downsampled,1
ISIC_0012265_downsampled,4
ISIC_0012266_downsampled,4
ISIC_0012268_downsampled,1
ISIC_0012271_downsampled,1
ISIC_0012272_downsampled,4
ISIC_0012273_downsampled,4
ISIC_0012274_downsampled,1
ISIC_0012278_downsampled,1
ISIC_0012281_downsampled,1
ISIC_0012282_downsampled,4
ISIC_0012284_downsampled,1
ISIC_0012285_downsampled,1
ISIC_0012288_downsampled,0
ISIC_0012290_downsampled,0
ISIC_0012291_downsampled,4
ISIC_0012294_downsampled,4
ISIC_0012298_downsampled,0
ISIC_0012299_downsampled,4
ISIC_0012303_downsampled,1
ISIC_0012306_downsampled,1
ISIC_0012309_downsampled,1
ISIC_0012311_downsampled,1
ISIC_0012313_downsampled,1
ISIC_0012314_downsampled,4
ISIC_0012316_downsampled,1
ISIC_0012318_downsampled,1
ISIC_0012320_downsampled,1
ISIC_0012322_downsampled,1
ISIC_0012323_downsampled,4
ISIC_0012324_downsampled,1
ISIC_0012325_downsampled,1
ISIC_0012329_downsampled,4
ISIC_0012330_downsampled,4
ISIC_0012332_downsampled,1
ISIC_0012333_downsampled,1
ISIC_0012334_downsampled,1
ISIC_0012335_downsampled,1
ISIC_0012338_downsampled,1
ISIC_0012339_downsampled,1
ISIC_0012342_downsampled,4
ISIC_0012348_downsampled,0
ISIC_0012351_downsampled,1
ISIC_0012356_downsampled,0
ISIC_0012357_downsampled,1
ISIC_0012358_downsampled,4
ISIC_0012359_downsampled,4
ISIC_0012360_downsampled,1
ISIC_0012363_downsampled,1
ISIC_0012364_downsampled,4
ISIC_0012369_downsampled,0
ISIC_0012372_downsampled,4
ISIC_0012374_downsampled,1
ISIC_0012375_downsampled,4
ISIC_0012376_downsampled,1
ISIC_0012377_downsampled,4
ISIC_0012378_downsampled,1
ISIC_0012379_downsampled,4
ISIC_0012380_downsampled,4
ISIC_0012381_downsampled,1
ISIC_0012382_downsampled,0
ISIC_0012383_downsampled,4
ISIC_0012384_downsampled,1
ISIC_0012386_downsampled,4
ISIC_0012387_downsampled,4
ISIC_0012388_downsampled,4
ISIC_0012390_downsampled,4
ISIC_0012391_downsampled,0
ISIC_0012395_downsampled,0
ISIC_0012397_downsampled,4
ISIC_0012400_downsampled,1
ISIC_0012406_downsampled,1
ISIC_0012413_downsampled,1
ISIC_0012414_downsampled,4
ISIC_0012415_downsampled,4
ISIC_0012416_downsampled,4
ISIC_0012417_downsampled,4
ISIC_0012425_downsampled,0
ISIC_0012428_downsampled,4
ISIC_0012432_downsampled,4
ISIC_0012433_downsampled,4
ISIC_0012434_downsampled,0
ISIC_0012435_downsampled,0
ISIC_0012442_downsampled,1
ISIC_0012445_downsampled,1
ISIC_0012447_downsampled,4
ISIC_0012448_downsampled,4
ISIC_0012450_downsampled,0
ISIC_0012452_downsampled,4
ISIC_0012453_downsampled,1
ISIC_0012455_downsampled,4
ISIC_0012459_downsampled,4
ISIC_0012460_downsampled,1
ISIC_0012464_downsampled,1
ISIC_0012469_downsampled,4
ISIC_0012473_downsampled,4
ISIC_0012475_downsampled,4
ISIC_0012478_downsampled,4
ISIC_0012481_downsampled,1
ISIC_0012484_downsampled,1
ISIC_0012487_downsampled,1
ISIC_0012489_downsampled,1
ISIC_0012492_downsampled,4
ISIC_0012493_downsampled,1
ISIC_0012494_downsampled,1
ISIC_0012495_downsampled,1
ISIC_0012496_downsampled,1
ISIC_0012501_downsampled,4
ISIC_0012503_downsampled,1
ISIC_0012506_downsampled,1
ISIC_0012508_downsampled,1
ISIC_0012510_downsampled,4
ISIC_0012511_downsampled,1
ISIC_0012512_downsampled,0
ISIC_0012513_downsampled,4
ISIC_0012516_downsampled,4
ISIC_0012517_downsampled,4
ISIC_0012518_downsampled,1
ISIC_0012520_downsampled,1
ISIC_0012521_downsampled,1
ISIC_0012522_downsampled,4
ISIC_0012523_downsampled,1
ISIC_0012526_downsampled,1
ISIC_0012527_downsampled,4
ISIC_0012529_downsampled,1
ISIC_0012537_downsampled,4
ISIC_0012538_downsampled,1
ISIC_0012539_downsampled,1
ISIC_0012543_downsampled,4
ISIC_0012544_downsampled,1
ISIC_0012547_downsampled,1
ISIC_0012548_downsampled,4
ISIC_0012549_downsampled,1
ISIC_0012550_downsampled,1
ISIC_0012551_downsampled,1
ISIC_0012653_downsampled,1
ISIC_0012654_downsampled,1
ISIC_0012655_downsampled,1
ISIC_0012656_downsampled,1
ISIC_0012657_downsampled,1
ISIC_0012658_downsampled,1
ISIC_0012659_downsampled,1
ISIC_0012660_downsampled,1
ISIC_0012661_downsampled,4
ISIC_0012662_downsampled,1
ISIC_0012663_downsampled,1
ISIC_0012664_downsampled,1
ISIC_0012665_downsampled,1
ISIC_0012666_downsampled,4
ISIC_0012669_downsampled,1
ISIC_0012670_downsampled,1
ISIC_0012671_downsampled,1
ISIC_0012672_downsampled,1
ISIC_0012673_downsampled,1
ISIC_0012674_downsampled,1
ISIC_0012675_downsampled,1
ISIC_0012676_downsampled,1
ISIC_0012677_downsampled,1
ISIC_0012678_downsampled,0
ISIC_0012679_downsampled,1
ISIC_0012680_downsampled,1
ISIC_0012681_downsampled,1
ISIC_0012682_downsampled,1
ISIC_0012683_downsampled,1
ISIC_0012684_downsampled,1
ISIC_0012685_downsampled,1
ISIC_0012690_downsampled,1
ISIC_0012692_downsampled,1
ISIC_0012693_downsampled,4
ISIC_0012696_downsampled,4
ISIC_0012697_downsampled,4
ISIC_0012699_downsampled,1
ISIC_0012700_downsampled,1
ISIC_0012701_downsampled,0
ISIC_0012702_downsampled,1
ISIC_0012704_downsampled,4
ISIC_0012705_downsampled,4
ISIC_0012706_downsampled,1
ISIC_0012708_downsampled,1
ISIC_0012709_downsampled,1
ISIC_0012710_downsampled,1
ISIC_0012711_downsampled,1
ISIC_0012713_downsampled,1
ISIC_0012715_downsampled,0
ISIC_0012719_downsampled,4
ISIC_0012720_downsampled,4
ISIC_0012721_downsampled,1
ISIC_0012722_downsampled,1
ISIC_0012725_downsampled,1
ISIC_0012726_downsampled,1
ISIC_0012735_downsampled,1
ISIC_0012737_downsampled,1
ISIC_0012739_downsampled,1
ISIC_0012740_downsampled,1
ISIC_0012741_downsampled,1
ISIC_0012742_downsampled,1
ISIC_0012744_downsampled,1
ISIC_0012746_downsampled,1
ISIC_0012749_downsampled,0
ISIC_0012756_downsampled,0
ISIC_0012757_downsampled,4
ISIC_0012758,0
ISIC_0012768_downsampled,1
ISIC_0012770_downsampled,1
ISIC_0012772_downsampled,4
ISIC_0012773_downsampled,4
ISIC_0012777_downsampled,1
ISIC_0012785_downsampled,4
ISIC_0012786_downsampled,4
ISIC_0012787_downsampled,1
ISIC_0012788_downsampled,1
ISIC_0012789_downsampled,1
ISIC_0012790_downsampled,4
ISIC_0012792_downsampled,4
ISIC_0012793_downsampled,1
ISIC_0012800_downsampled,4
ISIC_0012803_downsampled,1
ISIC_0012804_downsampled,1
ISIC_0012806_downsampled,1
ISIC_0012810_downsampled,4
ISIC_0012811,4
ISIC_0012813_downsampled,4
ISIC_0012814_downsampled,1
ISIC_0012823_downsampled,1
ISIC_0012826_downsampled,1
ISIC_0012827_downsampled,1
ISIC_0012828_downsampled,4
ISIC_0012833_downsampled,4
ISIC_0012835_downsampled,1
ISIC_0012836_downsampled,1
ISIC_0012837_downsampled,1
ISIC_0012840_downsampled,4
ISIC_0012844_downsampled,1
ISIC_0012845_downsampled,4
ISIC_0012848_downsampled,4
ISIC_0012851_downsampled,4
ISIC_0012852_downsampled,4
ISIC_0012854_downsampled,4
ISIC_0012855_downsampled,1
ISIC_0012856_downsampled,4
ISIC_0012865_downsampled,1
ISIC_0012871_downsampled,1
ISIC_0012873_downsampled,1
ISIC_0012876_downsampled,1
ISIC_0012877_downsampled,1
ISIC_0012878_downsampled,1
ISIC_0012879_downsampled,1
ISIC_0012880_downsampled,4
ISIC_0012883_downsampled,1
ISIC_0012884_downsampled,4
ISIC_0012887_downsampled,0
ISIC_0012888_downsampled,1
ISIC_0012889_downsampled,4
ISIC_0012891_downsampled,1
ISIC_0012897_downsampled,1
ISIC_0012898_downsampled,4
ISIC_0012901_downsampled,1
ISIC_0012902_downsampled,4
ISIC_0012903_downsampled,1
ISIC_0012904_downsampled,1
ISIC_0012905_downsampled,1
ISIC_0012907_downsampled,1
ISIC_0012911_downsampled,1
ISIC_0012927_downsampled,4
ISIC_0012928_downsampled,4
ISIC_0012930_downsampled,0
ISIC_0012932_downsampled,4
ISIC_0012939_downsampled,1
ISIC_0012940_downsampled,1
ISIC_0012941_downsampled,1
ISIC_0012944_downsampled,1
ISIC_0012945_downsampled,1
ISIC_0012949_downsampled,1
ISIC_0012950_downsampled,1
ISIC_0012952_downsampled,4
ISIC_0012955_downsampled,4
ISIC_0012956_downsampled,1
ISIC_0012957_downsampled,1
ISIC_0012959_downsampled,4
ISIC_0012961_downsampled,1
ISIC_0012962_downsampled,4
ISIC_0012965_downsampled,1
ISIC_0012966_downsampled,1
ISIC_0012967_downsampled,1
ISIC_0012969_downsampled,1
ISIC_0012970_downsampled,1
ISIC_0012974_downsampled,4
ISIC_0012976_downsampled,1
ISIC_0012981_downsampled,1
ISIC_0012982_downsampled,1
ISIC_0012986_downsampled,4
ISIC_0012987_downsampled,1
ISIC_0012988_downsampled,0
ISIC_0012989_downsampled,0
ISIC_0012990_downsampled,0
ISIC_0012998,4
ISIC_0012999_downsampled,1
ISIC_0013000_downsampled,1
ISIC_0013001_downsampled,1
ISIC_0013007_downsampled,1
ISIC_0013010_downsampled,1
ISIC_0013012_downsampled,1
ISIC_0013014_downsampled,4
ISIC_0013015_downsampled,1
ISIC_0013023_downsampled,1
ISIC_0013024_downsampled,1
ISIC_0013025_downsampled,1
ISIC_0013026_downsampled,1
ISIC_0013027_downsampled,1
ISIC_0013030_downsampled,4
ISIC_0013031_downsampled,1
ISIC_0013032_downsampled,1
ISIC_0013033_downsampled,4
ISIC_0013034_downsampled,4
ISIC_0013035_downsampled,4
ISIC_0013037_downsampled,1
ISIC_0013039_downsampled,1
ISIC_0013040_downsampled,4
ISIC_0013044_downsampled,1
ISIC_0013045_downsampled,1
ISIC_0013047_downsampled,1
ISIC_0013048_downsampled,1
ISIC_0013052_downsampled,4
ISIC_0013053_downsampled,1
ISIC_0013054_downsampled,4
ISIC_0013055_downsampled,1
ISIC_0013056_downsampled,4
ISIC_0013059_downsampled,4
ISIC_0013063_downsampled,4
ISIC_0013065_downsampled,4
ISIC_0013070_downsampled,1
ISIC_0013071_downsampled,1
ISIC_0013072_downsampled,0
ISIC_0013073_downsampled,0
ISIC_0013075_downsampled,1
ISIC_0013079_downsampled,0
ISIC_0013080_downsampled,1
ISIC_0013082_downsampled,1
ISIC_0013084_downsampled,1
ISIC_0013085_downsampled,4
ISIC_0013086_downsampled,1
ISIC_0013087_downsampled,1
ISIC_0013088_downsampled,4
ISIC_0013089_downsampled,4
ISIC_0013090_downsampled,1
ISIC_0013092_downsampled,4
ISIC_0013094_downsampled,1
ISIC_0013096_downsampled,1
ISIC_0013097_downsampled,1
ISIC_0013104_downsampled,1
ISIC_0013106_downsampled,1
ISIC_0013109_downsampled,1
ISIC_0013112_downsampled,1
ISIC_0013114_downsampled,1
ISIC_0013118_downsampled,1
ISIC_0013120_downsampled,1
ISIC_0013121_downsampled,1
ISIC_0013124_downsampled,1
ISIC_0013126_downsampled,1
ISIC_0013127_downsampled,4
ISIC_0013128_downsampled,1
ISIC_0013129_downsampled,4
ISIC_0013132_downsampled,1
ISIC_0013134_downsampled,4
ISIC_0013136_downsampled,1
ISIC_0013140_downsampled,1
ISIC_0013141_downsampled,0
ISIC_0013146_downsampled,4
ISIC_0013147_downsampled,1
ISIC_0013150_downsampled,4
ISIC_0013155_downsampled,1
ISIC_0013159_downsampled,1
ISIC_0013160_downsampled,4
ISIC_0013163_downsampled,1
ISIC_0013164_downsampled,1
ISIC_0013165_downsampled,4
ISIC_0013166_downsampled,4
ISIC_0013167_downsampled,4
ISIC_0013169_downsampled,4
ISIC_0013170_downsampled,4
ISIC_0013172_downsampled,1
ISIC_0013173_downsampled,1
ISIC_0013174_downsampled,4
ISIC_0013176_downsampled,1
ISIC_0013177_downsampled,4
ISIC_0013178_downsampled,4
ISIC_0013181_downsampled,1
ISIC_0013184_downsampled,0
ISIC_0013187_downsampled,1
ISIC_0013188_downsampled,1
ISIC_0013189_downsampled,4
ISIC_0013190_downsampled,1
ISIC_0013191_downsampled,1
ISIC_0013192_downsampled,1
ISIC_0013193_downsampled,1
ISIC_0013196_downsampled,1
ISIC_0013197_downsampled,1
ISIC_0013198_downsampled,0
ISIC_0013200_downsampled,4
ISIC_0013201_downsampled,1
ISIC_0013203_downsampled,4
ISIC_0013204_downsampled,1
ISIC_0013205_downsampled,1
ISIC_0013207_downsampled,1
ISIC_0013208_downsampled,1
ISIC_0013212_downsampled,1
ISIC_0013213_downsampled,1
ISIC_0013215_downsampled,4
ISIC_0013216_downsampled,1
ISIC_0013217_downsampled,1
ISIC_0013219_downsampled,1
ISIC_0013220_downsampled,1
ISIC_0013222_downsampled,1
ISIC_0013223_downsampled,4
ISIC_0013224_downsampled,1
ISIC_0013226_downsampled,1
ISIC_0013227_downsampled,1
ISIC_0013229_downsampled,1
ISIC_0013230_downsampled,1
ISIC_0013232_downsampled,0
ISIC_0013233_downsampled,1
ISIC_0013235_downsampled,1
ISIC_0013236_downsampled,4
ISIC_0013238_downsampled,1
ISIC_0013242_downsampled,0
ISIC_0013243_downsampled,1
ISIC_0013244_downsampled,1
ISIC_0013248_downsampled,1
ISIC_0013249_downsampled,1
ISIC_0013257_downsampled,1
ISIC_0013258_downsampled,0
ISIC_0013268_downsampled,4
ISIC_0013269_downsampled,1
ISIC_0013270_downsampled,4
ISIC_0013271_downsampled,4
ISIC_0013274_downsampled,1
ISIC_0013275_downsampled,1
ISIC_0013277_downsampled,0
ISIC_0013281_downsampled,4
ISIC_0013287_downsampled,1
ISIC_0013288_downsampled,1
ISIC_0013291_downsampled,1
ISIC_0013294_downsampled,1
ISIC_0013302_downsampled,1
ISIC_0013304_downsampled,1
ISIC_0013306_downsampled,1
ISIC_0013310_downsampled,1
ISIC_0013311_downsampled,1
ISIC_0013314_downsampled,1
ISIC_0013315_downsampled,1
ISIC_0013316_downsampled,4
ISIC_0013319_downsampled,4
ISIC_0013320_downsampled,1
ISIC_0013321_downsampled,0
ISIC_0013325_downsampled,1
ISIC_0013326_downsampled,1
ISIC_0013329_downsampled,1
ISIC_0013330_downsampled,1
ISIC_0013333_downsampled,4
ISIC_0013334_downsampled,0
ISIC_0013335_downsampled,4
ISIC_0013340_downsampled,1
ISIC_0013341_downsampled,4
ISIC_0013342_downsampled,1
ISIC_0013346_downsampled,1
ISIC_0013355_downsampled,1
ISIC_0013356_downsampled,1
ISIC_0013359_downsampled,0
ISIC_0013360_downsampled,4
ISIC_0013364_downsampled,4
ISIC_0013365_downsampled,0
ISIC_0013369_downsampled,1
ISIC_0013370_downsampled,4
ISIC_0013371_downsampled,4
ISIC_0013374_downsampled,0
ISIC_0013378_downsampled,1
ISIC_0013383_downsampled,1
ISIC_0013385_downsampled,1
ISIC_0013390_downsampled,1
ISIC_0013393_downsampled,4
ISIC_0013394_downsampled,1
ISIC_0013395_downsampled,1
ISIC_0013397_downsampled,4
ISIC_0013398_downsampled,1
ISIC_0013399_downsampled,1
ISIC_0013400_downsampled,4
ISIC_0013403_downsampled,1
ISIC_0013405_downsampled,1
ISIC_0013409_downsampled,4
ISIC_0013410_downsampled,1
ISIC_0013411_downsampled,0
ISIC_0013414_downsampled,0
ISIC_0013416_downsampled,1
ISIC_0013417_downsampled,1
ISIC_0013421_downsampled,4
ISIC_0013423_downsampled,1
ISIC_0013424_downsampled,1
ISIC_0013425_downsampled,1
ISIC_0013427_downsampled,0
ISIC_0013428_downsampled,1
ISIC_0013429_downsampled,0
ISIC_0013430_downsampled,1
ISIC_0013432_downsampled,1
ISIC_0013433_downsampled,1
ISIC_0013434_downsampled,1
ISIC_0013437_downsampled,1
ISIC_0013438_downsampled,1
ISIC_0013443_downsampled,4
ISIC_0013455_downsampled,0
ISIC_0013456_downsampled,1
ISIC_0013457_downsampled,0
ISIC_0013458_downsampled,4
ISIC_0013459_downsampled,0
ISIC_0013461_downsampled,1
ISIC_0013465_downsampled,4
ISIC_0013472_downsampled,0
ISIC_0013473_downsampled,0
ISIC_0013474_downsampled,4
ISIC_0013480_downsampled,1
ISIC_0013486_downsampled,1
ISIC_0013487_downsampled,1
ISIC_0013488_downsampled,1
ISIC_0013489_downsampled,1
ISIC_0013490_downsampled,0
ISIC_0013491_downsampled,0
ISIC_0013492_downsampled,1
ISIC_0013493_downsampled,4
ISIC_0013494_downsampled,1
ISIC_0013495_downsampled,1
ISIC_0013497_downsampled,0
ISIC_0013498_downsampled,1
ISIC_0013499_downsampled,0
ISIC_0013500_downsampled,0
ISIC_0013501_downsampled,0
ISIC_0013511_downsampled,1
ISIC_0013512_downsampled,1
ISIC_0013516_downsampled,1
ISIC_0013517_downsampled,1
ISIC_0013518_downsampled,0
ISIC_0013523_downsampled,1
ISIC_0013525_downsampled,0
ISIC_0013526_downsampled,1
ISIC_0013527_downsampled,1
ISIC_0013529_downsampled,1
ISIC_0013530_downsampled,0
ISIC_0013549_downsampled,0
ISIC_0013552_downsampled,1
ISIC_0013553_downsampled,1
ISIC_0013554_downsampled,1
ISIC_0013558_downsampled,1
ISIC_0013559_downsampled,1
ISIC_0013561_downsampled,1
ISIC_0013562_downsampled,1
ISIC_0013565_downsampled,0
ISIC_0013567_downsampled,0
ISIC_0013568_downsampled,1
ISIC_0013572_downsampled,0
ISIC_0013573_downsampled,0
ISIC_0013577_downsampled,0
ISIC_0013578_downsampled,0
ISIC_0013579_downsampled,0
ISIC_0013580_downsampled,4
ISIC_0013581_downsampled,0
ISIC_0013584_downsampled,4
ISIC_0013585_downsampled,4
ISIC_0013588_downsampled,0
ISIC_0013592_downsampled,1
ISIC_0013594_downsampled,0
ISIC_0013595_downsampled,1
ISIC_0013596_downsampled,1
ISIC_0013597_downsampled,1
ISIC_0013599_downsampled,1
ISIC_0013600_downsampled,1
ISIC_0013601_downsampled,1
ISIC_0013602_downsampled,1
ISIC_0013603_downsampled,1
ISIC_0013606_downsampled,0
ISIC_0013610_downsampled,0
ISIC_0013615_downsampled,0
ISIC_0013617_downsampled,0
ISIC_0013618_downsampled,0
ISIC_0013621_downsampled,4
ISIC_0013625_downsampled,4
ISIC_0013626_downsampled,0
ISIC_0013632_downsampled,4
ISIC_0013634_downsampled,0
ISIC_0013635_downsampled,4
ISIC_0013636_downsampled,0
ISIC_0013637_downsampled,4
ISIC_0013639_downsampled,0
ISIC_0013643_downsampled,1
ISIC_0013644_downsampled,0
ISIC_0013651_downsampled,0
ISIC_0013652_downsampled,0
ISIC_0013656_downsampled,1
ISIC_0013663_downsampled,0
ISIC_0013664_downsampled,1
ISIC_0013667_downsampled,4
ISIC_0013670_downsampled,1
ISIC_0013671_downsampled,0
ISIC_0013672_downsampled,0
ISIC_0013673_downsampled,4
ISIC_0013674_downsampled,0
ISIC_0013675_downsampled,1
ISIC_0013676_downsampled,1
ISIC_0013678_downsampled,0
ISIC_0013680_downsampled,4
ISIC_0013682_downsampled,4
ISIC_0013684_downsampled,4
ISIC_0013685_downsampled,4
ISIC_0013687_downsampled,4
ISIC_0013688_downsampled,1
ISIC_0013689_downsampled,1
ISIC_0013690_downsampled,1
ISIC_0013691_downsampled,4
ISIC_0013695_downsampled,1
ISIC_0013696_downsampled,0
ISIC_0013702_downsampled,0
ISIC_0013706_downsampled,4
ISIC_0013707_downsampled,4
ISIC_0013708_downsampled,4
ISIC_0013709_downsampled,4
ISIC_0013712_downsampled,1
ISIC_0013713_downsampled,1
ISIC_0013719_downsampled,1
ISIC_0013721_downsampled,1
ISIC_0013725_downsampled,4
ISIC_0013731_downsampled,4
ISIC_0013733_downsampled,0
ISIC_0013736_downsampled,0
ISIC_0013737_downsampled,1
ISIC_0013738_downsampled,1
ISIC_0013739_downsampled,0
ISIC_0013740_downsampled,0
ISIC_0013742_downsampled,4
ISIC_0013747_downsampled,1
ISIC_0013748_downsampled,1
ISIC_0013749_downsampled,1
